Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
818,0.2507469826010256,0.27384666048996226,0.19795205503025923,0.18302685467345337,-0.022993345851623603,0.15016755101866128,0.019585747554754705,-0.5,0.2545985240846609,-0.043597400438440036,0.19091784904075362,0.2458879125794655,0.021007901191473524,0.09843491156321175,-0.49520809027152257,-0.5,0.42472513901401426,0.0495353509427149,0.20585889224121826,0.3212426403298482,0.32037025773960437,0.18529755052337385,-0.5,0.047574779838803864,-0.3201394918229663,0.1410920577714405,-0.5,-0.15016987935477408,-0.09867991031871355,-0.5,0.3074478379548908,-0.07685360622953188,-0.09522461420637027,-0.22184197129808852,0.4163773407845062,0.0970614678932775,0.22422252663794515,-0.16945049508056123,0.1851947393578413,0.025066764600374738,0.17801825834482954,-0.38375019618148243,0.30180641334607416,-0.1957799963433018,0.2949395638562424,-0.5,-0.3618267968361019,0.1309539497447158,0.4407092603584675,0.016650721950013672,0.20028319876639378,0.09502634548596872,-0.17813315871449917,-0.3454167902315033,-0.026749619962042517,0.3364133538850883,0.4217761249381391,0.22542536853711298,-0.27733977209012467,0.30757062501791715,-0.14833298257948044,0.10766408916479563,0.6386070513529608,-0.22765258903944904,-0.03118230147575846,0.28723010824992645,-0.14583581543285057,0.4512587895074823,0.41753177878562187,-0.1258263131485877,-0.1513395832544085,-0.16884658477987904,-0.04406088592902205,-0.08494920515704082,0.1481342183470323,-0.25126027138890533,-0.038489084663376395,0.5481981230025342,0.062080954758309874,0.05041711439006535,-0.5,-0.24129235704041604,0.299973157443634,0.02322008712491898,-0.33910068159062223,0.14763314522563475,0.1467571606676553,0.32950106887144387,0.12803896003437468,-0.5,0.42096416058263153,-0.27869435935887366,0.3240512735142495,-0.05172078269681074,-0.13549601264551497,0.09328797529129011,0.5803273445649887,-0.3255258296671344,0.394969614238488,0.28046683645432047
819,0.1096782088519766,0.3059801458239187,-0.22044462043926893,-0.05530574726377082,-0.36182401644275,-0.5,-0.017704961876643385,0.17254465667015662,0.16008965194461847,-0.03557675240318718,0.5047085784463583,-0.09812165267567531,-0.1358584564114223,-0.38761421083019393,-0.03142151980581846,-0.08952356932652761,-0.14120735202843593,0.04842452015292465,-0.08391348976862534,-0.07294431370515927,0.2305562608698337,0.015098781913587659,0.5380820246827082,-0.05600449289043183,0.14233627063885332,-0.3576450236629838,-0.22706930718215063,0.8817560669910594,0.3503286314293503,0.4561096249449603,0.3713971533345271,-0.3826992102684753,0.12573820745784062,-0.14954854652742194,0.08794144699521915,0.3245325038099276,0.11114071345419839,0.12246945201821768,-0.4961123072752079,-0.5,0.587113421626486,-0.013801196400494188,-0.17979884563100523,0.015430600025443638,-0.21996397185766303,0.11735963417632522,-0.5,-0.01940800149577277,0.3382342832823265,-0.005730050123951454,0.4464084746082586,-0.5,-0.21321763742470715,-0.06547660813222947,0.2369039076239613,0.12422718625377634,0.2608690583364838,-0.08578659877455441,0.19918618104245522,0.3513890771235343,-0.4869438960203351,-0.350550133705277,-0.42829953331400406,-0.3541172005995665,0.3892347123504217,-0.25715324834710696,-0.5,-0.5,0.023794274968576112,0.1837682706129312,-0.30275664358458904,0.21310273485145023,0.009600039789694342,-0.2811165499094495,0.06322961788960489,0.2667581088353964,0.047954447510355866,0.21111638125720777,-0.2727227101067954,-0.5,0.22614510866517917,0.37808043947014114,-0.15479708757668054,0.8025467958558039,0.44759920919207247,0.047004886646890884,-0.2505163909219136,-0.05090907344005354,-0.17261271031024936,0.1032342097406208,-0.16710449410474276,-0.31083475954156153,0.31474734362530815,-0.01687985849902976,0.11838714584328262,-0.39432345476993835,0.30677391715377905,-0.051967421931423945,0.46917723084054835,-0.48659587621446604
820,0.18033378716120008,0.09208791800045951,-0.08384217478142782,0.257333843977857,0.2479108681627226,-0.5,-0.10097340517516364,0.05215048347286091,0.26812076155622333,-0.10697375577162925,-0.40104975711334245,0.023374151094942196,-0.18978490984244178,0.07761749258138,0.1660962783726567,0.37080516072153186,-0.22395406319968647,-0.34266417169210794,0.22742764796671344,-0.11494012868818286,0.2109687321834401,0.3022462673616165,0.1039090193116702,-0.0645292277280079,0.542053791945792,-0.15988038595869405,-0.192258964876427,-0.36138383945529595,-0.5,0.31052650084860095,-0.2648341594002016,-0.36476024051239614,-0.48070374465226784,0.6577891051134612,-0.19132101384234074,-0.4384546016067178,0.3822368517117856,-0.00701748108352475,0.20488565398019057,0.3884698321088802,0.333156055736263,0.6927308558524786,0.05146937117913847,-0.05495920294007489,0.40073820251856795,0.14891092194352762,-0.18915766981199525,0.6081335695609559,0.2600193644450221,-0.11493435907619383,0.671030842390694,0.6351179392321123,-0.20532361717414044,-0.38668560729207474,-0.4856143518105633,0.14361705719738432,0.031282847188976004,-0.3747675663393566,-0.054358551293198734,0.14550710974397113,-0.3143991997492791,0.09215361168301645,-0.35463157397848344,0.024038028092144118,-0.5,-0.0822397258526861,-0.24546396229798972,-0.39624131789005634,0.042336926846241574,-0.07475377417130778,-0.2432540300766562,-0.20079039604496737,0.15732719795612607,0.04090767327240804,0.1526577447518075,-0.08462700876628526,-0.12326558026429442,0.3092064524280615,-0.0025282208715759263,-0.12315797974175159,0.19983564019434857,-0.11917519926381469,-0.02849241867116414,-0.005003054009378628,0.20145325549082618,0.07842299407065041,-0.3362972594064131,0.34349881772762636,0.1356726033537355,-0.16475741219476842,-0.03435801677781235,0.6920783953713819,-0.5,-0.07839826951671473,0.1453306962459632,-0.35130467884398553,-0.5,-0.5,0.24800406348698623,-0.00930809181599059
821,-0.0554075343633848,0.3238000028792077,-0.15662544698137515,-0.11399953928843422,-0.5,-0.5,-0.07866664138370882,-0.3632178020027643,0.09268605641805668,0.20923938173653248,-0.28888654829969734,0.3519894294064902,0.12784881326706382,-0.5,-0.07595759206042474,-0.006354349196422448,-0.03649880923926713,0.415860494766236,-0.3641487347340015,0.03141166202109815,-0.045588628269338786,0.0004346334047403941,0.44444814648301323,0.313069374644276,0.2557055009696183,-0.5,0.29181216360553325,-0.07116712104729322,0.1272252159645141,-0.04316575440794535,-0.03924682460451252,0.09033567068694928,-0.005503978098936926,-0.22061785414347734,0.10548348116603318,-0.08013496145474032,0.572333915352902,-0.08826898192609037,0.31076469065075313,0.03900351053761376,0.004526877434463722,-0.09109559581983824,-0.32049679313123336,-0.22806623831663334,-0.5,-0.08154161246038906,-0.11394607923567118,-0.008770179869741218,0.05986882549546284,-0.31190969415861214,0.05408754256547958,0.04074248983692827,0.07775037728573564,0.2564112091083563,-0.006709345480287731,0.31036903996495097,-0.1810925293600351,-0.4010039671679645,-0.29750506817188044,-0.38450460724469265,0.2312007681008041,0.4975226771818612,-0.009811112690440502,-0.08126992487995123,0.5020735224301597,0.13415161427963268,0.3153612510413141,0.36771458150105385,-0.32622765527249453,0.6994883209944784,-0.06700999521578034,-0.0021091846321587976,-0.004874744903870784,0.014371496743575508,-0.2582796122490493,0.06953573058978853,-0.5,-0.09007491897639532,0.6123605160237439,-0.025695216303848,0.6824383527911239,-0.27840953368001625,-0.13438448036427536,0.26608369926726777,0.1761987998322851,-0.01650216075235686,0.4050458154088688,0.2069971859129376,0.07673340683885116,-0.4443700509399637,-0.14343523624704127,0.15631629578653344,0.3810000709505058,-0.2204926635983673,0.07000175246374066,0.34901208161798897,-0.5,-0.2473421572280166,0.08696232721274307,0.3020213259891144
822,0.20909979317430386,-0.17497299774873798,-0.110586728304557,0.10481715844344745,-0.0013390222310714127,0.8805691384691592,-0.18697920474971322,0.21839633410687584,-0.08765600953987832,0.36520982009591657,-0.15621486404809887,0.23223740651825217,0.6509222682096955,0.06853730695545229,0.3767216812551237,0.4833463263676531,0.0857764707821003,-0.5,-0.24702670435192003,0.5607903167444868,-0.32434953125834615,-0.5,0.6105296236729931,-0.4526224087807341,0.007095408673587479,-0.491273857026991,-0.1787255371054163,-0.019661238429291496,0.06990433994708603,-0.18813963561553673,0.07900483315986544,-0.44792315074380645,0.12617649379184528,0.3809599751073393,0.25544327136499406,-0.28278002410805325,-0.43514006939852456,-0.1999317556680688,0.06847772742780077,0.0840024231860222,0.34321731388686016,0.30743379429976997,-0.13938242002909335,0.2288706558015728,0.02525968173071697,0.029072279942888204,-0.13648148731189752,-0.5,0.3699087477694341,-0.1980327412684255,0.16425440103375147,0.18375116721649684,0.036138150283474564,0.042304990916687976,0.28477115691876487,-0.47043133331844694,0.020887080498576405,0.2236645997732455,0.29823351985284974,-0.19938179414721785,-0.31389950058949834,-0.2543115512162866,0.5321536603941011,-0.15837479911698563,0.37991408599328036,0.42246110185191743,0.24763104118443754,0.3736750848529133,-0.29094656272990754,-0.028969277606234595,-0.5,-0.5,-0.3493684677938847,0.12436078780131471,0.3226275719426639,-0.21571259461487297,0.3377725175316342,-0.16892542041529482,-0.13356689127867763,0.481449823999571,-0.09051251636395104,0.25549577150180636,0.13679532594523341,0.3055583256234309,-0.03723997678909503,0.3108941822639221,-0.3492432309611225,-0.18287805663985376,-0.17126995188541003,0.30641310390812965,0.1733933043907671,0.36595875430972485,0.2883691815171006,0.016227052196518814,0.23273840841452748,0.028509431514362703,-0.4607933316480996,0.02879558080122327,0.6203835581296554,-0.27499993818113466
823,-0.12240404812633245,0.3989863362643361,0.3120671880690481,-0.14273976060618407,-0.2874023789657345,0.20522685002949315,-0.3053480863318535,-0.18795268577755972,0.12274940563539005,-0.4498992278172635,0.05557908128998642,0.0792254859710148,0.5138393953310653,-0.07171522961967032,-0.5,0.27619929813376004,-0.2578968262836707,-0.03088789569075942,-0.10620380011770009,-0.36043099705886117,-0.10120333869342871,0.09022895494141656,0.16623004106490832,0.22276391817221114,-0.2944221626295043,0.10194280256270528,0.14065001035303276,0.13682421704610778,-0.2594951192848364,0.27673318305145705,-0.3483990696084522,-0.1438481256031677,0.04781389937664913,-0.07057093069820682,-0.014871934415893219,-0.5,-0.08546520910494426,0.620923004701498,0.0661419357247181,-0.3838201182342943,0.03649341545717115,0.6317085662912333,0.8248444065752575,0.10822361902951365,-0.09433934734291122,-0.3890751886155771,-0.09816343493784867,-0.4347197115636881,-0.30605760835786866,-0.5,-0.3069497088554731,0.5648193356546884,0.0716363837729622,-0.46351104651095626,-0.47648687747749724,0.39748405940766046,-0.11151191678625084,0.008468526063073039,-0.019482740747310476,0.4066021599370797,0.07358743267187985,-0.5,0.2513413689389311,-0.40777136855536567,-0.37201887239940123,-0.4116233140053271,0.18067122773701105,0.003897487498849564,0.2764819734200732,0.3556427987657542,-0.04475569417548156,-0.12561236574108017,-0.2902986023543792,-0.39389073174330824,-0.18415392267022188,-0.20115216970930416,0.0844586241155567,-0.5,-0.20553236043274403,0.32157361665784967,0.21108986715574354,-0.10356730997136272,0.22253740620732754,0.08019384632337238,0.48902374246351016,0.25185030011801834,-0.034438871787750805,-0.32757527994274543,0.12012400623111502,0.3171092059500849,-0.15706927041435068,-0.06166389447908747,0.3884194738054771,0.30260920014056747,-0.3064263951162926,-0.4415489884170308,0.11167404729015444,0.5709969818592665,-0.08448092353913213,-0.1308267815493663
824,-0.28449147022229804,0.07458787814465485,-0.23976639432438251,0.22570898912522908,-0.28157725472958645,0.7848366043473243,-0.031234580549209367,0.7715816516474052,-0.14753892697320004,-0.5,-0.3067032607890992,0.2196137566774363,-0.022962628337613308,-0.3879581174173199,-0.2759797742749341,-0.1192386737484044,-0.4422693313978278,-0.5,0.2577677936671602,0.1960068355198921,0.11238886193347693,0.491688240498302,0.03498852707878503,0.5815553710227452,0.2677036588168445,0.31063677108917404,-0.5,-0.28703337558044395,-0.11004550520549355,0.32274723540643885,0.09525764729052086,0.4174845533687003,0.18685129780988102,-0.35090272326298444,0.12324814837363338,-0.018912220569306637,-0.07422236172743356,-0.5,0.015300309701699055,-0.27872519763962744,0.21267583195614648,0.015646952317173227,0.061347750862068534,0.2524471253903457,-0.39236532759156617,0.5823714493552978,0.24976511513191627,-0.21824496416101477,-0.1320130722269762,-0.02922025259050586,0.5801404167978766,0.09902624822101316,0.11080491101828743,0.11362642944629611,0.06267035204060391,0.24424252625887688,-0.15599509629103125,-0.5,-0.2664505626388758,0.13970109377193596,-0.09427630003207463,0.08469063227427173,-0.23713541170011393,0.19248090726967365,0.10305516160218291,-0.21026378183440372,-0.19187399181859371,0.42756222522506176,0.5349022135126079,0.24060687278585166,-0.029449062727587797,0.09304216753685433,0.08336674777224015,-0.010243777485585673,0.29399743684600166,0.38034484941369945,0.5705468944004415,-0.19183387795291246,0.12077919256519616,-0.1406064465286295,-0.3285295358903974,-0.03798394029643251,0.20707131117743285,-0.04039780668385847,-0.5,-0.4565221756858295,0.09553531766612497,-0.2717496718791724,-0.05914261871084196,0.4062322950096606,0.18352074831202556,-0.07207001798156698,-0.07075533952376978,-0.5,-0.5,-0.057035216006551204,-0.4579762228094944,0.027192048759598166,0.33368975301478426,-0.5
825,0.06224109797737596,-0.3231987710122421,-0.5,0.5285959600748823,-0.08721147015170753,0.16212549929958264,0.5182944055670459,0.42527208562657703,-0.5,-0.1018984348536848,0.2920402093677338,-0.5,-0.1429187904130029,-0.18053871302075394,-0.35277507465112534,0.3424194449043721,-0.3132831574854198,-0.312566656957938,0.3756721299797543,0.03379844256498433,0.17287851082165762,-0.5,0.4052904753379955,-0.43405804592025893,-0.11133455348978599,-0.028987783338172136,-0.19262399072014544,-0.08175404154676334,0.08134138356583254,-0.5,0.018807204896047564,0.1409388548961157,-0.5,-0.01948694880048869,-0.15736365472220695,-0.5,-0.2693071590640844,0.0823481395684562,0.3545008069694046,0.24520509114848146,-0.03642544598344481,0.07935847881283853,0.1881441777574512,-0.07505247109350217,-0.5,-0.15066658291864704,0.19439751386831883,0.7651774933890132,-0.5,-0.24856117857745538,-0.11610090652221065,-0.2815681361402183,-0.18982761137278972,-0.18334571039586806,0.05522735858370306,0.1505258677671804,0.17601286347947817,0.36405185020566067,-0.12049694920743136,-0.397593992642364,0.2458967557396207,0.14123070854252706,-0.2237900956405774,-0.5,-0.25079616259423726,0.46390915658120435,0.5262189259147093,-0.3423253090444207,0.5342336774409155,0.1515254709850226,0.28214755623868687,-0.04044983590196211,-0.24361626294177902,-0.2202681652933185,0.12467759838683995,-0.07777966788907086,-0.13156216988457595,0.3011922644792169,0.03867130425746648,-0.5,0.40992646592659143,0.30886223563752213,0.5842576256189517,0.6414348463595292,-0.5,-0.3250016308433294,-0.5,-0.5,-0.09786626137075423,-0.4065102348773335,-0.11322927890908852,0.038702291657443925,0.31949743624230686,-0.0737500540128826,0.07498992973517211,-0.17347770193218395,0.085566114382573,0.3585279365428315,-0.0742914245330623,-0.17204863559298872
826,-0.08005767479820868,0.22222036654616753,-0.14386580803026458,0.0866521637463744,-0.020068421080319643,-0.09536827626990249,-0.017252844842911723,0.21905375541618724,-0.5,-0.1568136393909556,-0.2224936814755353,-0.009518416074129513,-0.0862267777439117,0.46196754798129086,0.1666352350718767,-0.24278196867531537,-0.2901717868576781,-0.09924543062213594,-0.10254952550120555,0.23958944618948394,-0.3745133634963009,0.8024980640690286,-0.10713330715014073,-0.45222686716748195,0.31774758243930007,-0.020863635311273547,0.18656936248904155,0.20438220123988748,0.44908623256767927,0.25287362142797276,-0.0063739703729196115,-0.4072954485848514,-0.15031467817486005,-0.2631130394982596,0.16660814880316438,-0.5,0.1278890397420167,-0.43823524004283443,-0.5,0.40480378797959615,0.009071014966731718,0.5166553053336599,0.16967995751303386,-0.44475857042530403,0.405815248219003,0.11250422288054175,0.2707380798834195,0.45290106861015333,0.012463559125247032,0.2071026366025732,-0.4219520122797942,-0.3427534511182685,0.33888923970324636,-0.5,-0.11843631663972821,0.16144026790418486,-0.058502820091987484,0.39884461159151224,0.013249384587664982,-0.3407278496919193,0.29362249201166873,-0.15503510527288852,0.09683815249528557,0.025455341533173984,0.22324415222879831,-0.2769745697520297,-0.2624105700819494,0.08769204016811248,-0.008474615999421734,0.2896610650529587,0.003977165505525988,0.046655359025926206,-0.036944275614740577,0.3387197307500062,-0.5,-0.4315049331267221,0.059967954226671824,0.11423352319146751,0.14572104156294372,0.25391679176692156,-0.1374575288857071,0.7219631027785853,-0.017882067133342575,0.47789194591813017,-0.5,0.325831671096243,-0.09632671992628879,-0.0006139579958628958,0.664874741268221,0.31635820975620005,0.056620563237480215,-0.4500207817556978,0.41972205962710446,-0.10835298965650128,-0.1952340114364562,-0.04357292364547395,-0.2713733663816971,-0.09903683029311329,-0.15984313147516024,-0.5
827,-0.23306070636107631,-0.01422973107215089,-0.4651284754783567,-0.2138828048222681,0.39907493003836936,0.04417068634631662,0.08309506362633813,0.26922831204956094,-0.43511040967827586,-0.17142271926342487,0.0685686066285774,-0.09279721844434222,0.4396178779322484,-0.02534210808911329,0.18736714509183588,0.25439600502838716,0.12150452045823544,0.280384953869078,0.12328833977050911,0.21068520215343356,0.12379663807743874,-0.2643981407465277,0.029519803860330186,0.13143088359364805,0.17729466402914804,0.4011933992799946,0.337336143533277,-0.3312225960660662,-0.34434288409791053,0.09885731261925693,0.01567944533483057,0.08979125160533953,0.18968019279238957,0.4757490637001626,0.01978733344145691,0.3211567112731105,0.05904032848186972,0.18522637428548128,0.26378161380399234,-0.1130282009632891,-0.012704359111723724,0.46559869460395403,-0.23448038597731857,-0.08597304485423622,-0.5,0.2232123350204301,0.5591186127558584,-0.38264878495689686,0.45129102115009145,0.05422113351173317,0.029092222581804852,-0.3879082225167452,0.572912555833467,-0.3479440189499025,0.00945444708048028,0.338951021557958,0.6786333133825203,-0.33529614857455775,-0.5,-0.033028067152411925,0.3633570034362404,0.035479540315732534,0.049169840355397273,-0.45031184377013883,-0.13486857705579622,0.4186136068147301,-0.05221986211375051,-0.25163717082744014,-0.35377515289828043,-0.5,-0.06245978320300604,0.0849657150136171,0.2254140396211083,-0.30758658685353596,-0.20277790988007044,-0.5,-0.2033237921802806,-0.1666981705272545,-0.5,-0.0933688707194918,-0.4488471432780252,-0.17726025642162807,0.026701708546311962,0.36221997117788757,-0.002811395839189618,-0.2230507622701471,-0.13009944170998,0.33500301605585486,-0.11455370998387068,0.2935760577852562,-0.11238449046152846,-0.015426296360033563,0.5530441595937404,-0.276185476650926,-0.015690537104832356,-0.5,0.20363600404289411,-0.40430909232186657,-0.13798132007591685,-0.30317494223808844
828,0.25690854360157434,0.30581398437675095,0.23393515471502369,-0.21798520345130995,0.3132923230966205,-0.20072690983598698,0.06966633452345171,-0.2842589988988237,-0.1151875940946304,-0.13910053851172793,-0.4428776714031475,0.3181780135332633,0.17460151936562857,-0.29656467589341734,-0.12053839722176583,0.27578176673514065,-0.46852661605632134,-0.2197020905724601,-0.34095219458813136,0.3321502967393687,-0.1456590235228453,-0.10103637403531676,-0.3446319211996402,-0.5,0.45166560374591236,0.677481946996354,0.06060916000591382,0.264177805542825,0.46788642936665514,0.5232837053633909,-0.16227751518549086,0.4035132508016227,-0.26403350793696706,0.322127186430445,-0.18760607358114773,0.05214570335849014,-0.03426654940614854,0.5829743978347232,0.448881554412596,-0.45633854337622404,-0.14172307299506856,-0.5,0.11931398249000578,-0.5,-0.16312728977052043,-0.05055449689866374,0.636304826528945,-0.03262647567732361,-0.3338328662339936,0.11794730877039375,0.10488315369665455,0.44283084104607967,0.08528952354635173,0.23379691929604846,0.2569692213122427,-0.4787774363432499,-0.45127214982296815,0.06101385578998947,0.20593373614395133,-0.2901095336577091,-0.5,0.01069310063021433,0.14727270826137134,0.03611130636660095,0.46371810075317227,0.014536185325131712,0.15370628959592073,-0.10559049200249354,0.4527519512011074,-0.20256191720679673,-0.5,0.6752868917415187,-0.1480511485069271,0.24415760939456255,-0.12859590625718637,-0.20321668177186397,0.04999527159152052,-0.04277744270482535,-0.5,-0.1736761631518138,0.2416041960123514,0.424753838453847,0.4943268090210241,0.10731107699191497,-0.1581064335053286,-0.3008676901168612,-0.5,0.053857710591239394,0.24640617205981807,-0.3746784010514143,0.021118601081466237,0.17395859789825938,-0.08835167483160539,0.33730127664854054,-0.5,-0.08904770614380289,0.35635249189330215,-0.27684722662061045,0.7568642520598572,-0.11460157999554932
829,-0.4439844547797124,-0.21865373374288888,-0.34263375714354805,0.19574700603647932,-0.01615381646061647,0.0192328695968264,-0.14271840666452507,-0.12875091790906498,0.12933247354173874,0.16288098089323644,0.3849645806175716,-0.2384401643777293,0.191372399455984,0.21762987667464279,-0.13424483662440406,0.15490934014305918,-0.5,-0.11123071011094876,0.5265693069064584,-0.01014648838525117,0.33662682328604204,-0.4550857523317175,0.39480363669325375,0.7806867815466851,0.6160180594477344,-0.5,0.10408071051476209,-0.13024473954435145,-0.1809107716674568,0.3074850453685231,-0.5,0.3193893330159823,-0.21250589545896253,0.08599300844857392,-0.13073972228002675,-0.36711767997849937,-0.01017126828329209,-0.22718192562003064,-0.5,-0.3854223224430195,-0.07401124609250545,-0.4256316540765975,-0.4035220685314125,-0.5,0.05851620227978667,0.052593048507237276,0.37425907772346684,0.09115538960696803,-0.1803396320792325,0.49037475369151945,0.4019417163391301,0.0743849721592986,0.11770547254287834,-0.21422569678292952,-0.11637800256480506,0.25232920498715256,-0.1234232156076428,0.6051408606996715,0.26477626841717244,-0.3197415626409961,-0.5,0.012087062748118516,0.08000707395198242,-0.2684211631973865,0.27987154224530353,0.017956177805831256,0.4285569468194638,-0.18799072588911273,-0.44040803749836543,0.04316705230335599,-0.37645647716972763,0.3996084043523423,0.3061147826117386,-0.5,0.3205725490210568,0.3195849420325879,0.3068914545150269,0.5393202036800292,0.0029231495578583666,0.20161894686664,-0.47698633059879064,0.23521039441095892,0.3757812043752825,-0.5,0.11104409238056134,0.42602775150731964,-0.324816166675827,-0.5,0.33917573314881583,0.21284711238976894,0.4394116551328744,-0.2927901780672903,0.49926988617751517,0.9809259141941872,-0.5,-0.17227631885170358,-0.21586261449111563,-0.13281446428251356,-0.17308380131416234,0.7239982416925278
830,0.6743069053536263,0.11653237541300046,0.35473136760463114,0.04380185171672886,0.020329783508216792,-0.019236100936990182,-0.06146513176870117,0.3007605481709153,-0.13601027996656703,-0.48537803503973115,-0.5,0.39490818593627175,0.5466506291950716,-0.28703098043885766,-0.18707460286400648,0.23081165184674599,-0.5,-0.20816232147975752,0.47945457346278625,-0.2946620795854425,-0.0167117330697062,-0.4867040367144855,0.20040170541034388,-0.3191663168655071,-0.37121744634211706,0.05139133180362008,0.27645224904966015,-0.23214745318615088,0.579047968833191,-0.0732585547179941,0.011531161560664168,-0.46847849116050483,0.3992719338711709,0.011469973781676046,-0.14233939159742923,-0.5,-0.4025581529949478,-0.3639168951937646,-0.12954453490116907,0.0012890655014372607,0.0538718223235619,-0.19043615587497512,-0.15984083434704827,-0.5,0.03220639195953795,0.31507548422003756,-0.18949419217767235,0.1175920613750073,-0.030483901230042937,-0.15052578060905525,0.04821093332902142,-0.5,-0.07484186364532695,-0.5,0.06709962871649801,0.12435115642919978,-0.44990559319946977,0.05763529170373423,0.24023347039088777,0.2221010422902256,-0.14809547316160715,-0.11981263828794071,-0.39233931833229563,-0.20828577746351343,-0.03046592160412066,0.027917753764700553,0.11973197720362594,-0.1535627221344019,-0.15400647026594852,-0.34676106014020935,0.7002803672635326,0.21955630472417145,-0.04693900563393802,-0.5,-0.16769281627124305,0.21270747998749764,-0.5,0.004139249206983786,-0.014940556749372998,-0.1666128161617738,-0.3620509867037216,0.16458220899924653,0.1838031634916802,-0.5,0.32458220729037224,-0.2955941878721891,-0.20515270467359628,-0.07113465896861451,-0.007029683690942356,0.3904422708073239,0.21389983134345084,-0.25644167479342145,-2.0925056008734438e-5,-0.01332643515275571,-0.30355482263388933,0.37841243010479464,-0.12843026610665023,-0.47044490903691244,0.5818689764517144,0.6690473149834054
831,0.04040973333858887,0.23219332638833934,-0.5,0.38024864940939423,0.07153067354164967,0.20051143875153687,0.6027206948628222,-0.15739183205572121,-0.4083844806969121,0.2757184973349882,-0.5,0.13961576821119925,0.31997776282650375,0.6329620666859502,-0.223964659089984,0.3877170200002419,-0.4950595356247187,0.08660101145837526,0.11150515295845898,0.4474682445109531,0.3312178322103209,-0.2309997921695359,-0.2414235672597614,0.1708925809076131,-0.1241557436920799,-0.10850602619668116,-0.06349647539648043,0.4768188986053127,-0.5,0.07091974339760132,0.14486427739120664,0.007683082059417207,0.028091807293579903,-0.20917483349319632,0.05655700438634606,-0.5,0.03077500476947044,0.42135892955800586,0.1377241884305101,0.09341065854392464,-0.2825689614649328,-0.1369138958323168,0.014386157734157882,-0.03872779847746259,0.39824514758950913,0.23851439347158696,0.022063328709392118,-0.24344596643187727,0.4287424363974521,0.2791994900551697,0.5208622557290294,0.06669012233108065,0.3981914681987292,0.30576608146826423,0.8360719945502797,0.3666334389679038,-0.20651218469429625,0.5082832095279222,-0.1922260223639992,0.20443629835042582,-0.3046954697854387,0.22427854177035628,0.13826222739469513,0.5822948940712465,-0.4308393267264788,-0.0468461749385808,0.0073282064383456864,-0.5,0.038248347065597925,0.7333198645276839,0.32105601710783555,0.3730630807247109,0.3785650904166258,-0.4198710112528717,0.22248883244231532,0.41004768529842456,-0.4974219058802385,-0.13536919448621618,-0.12992280515043936,0.4046918864992017,0.21008559283909842,0.04203595647879816,-0.12336688930842774,0.18784762392606827,0.1412391546722194,0.04658295516703757,-0.5,-0.19806631138648179,0.10228324494063289,0.1581606219031263,0.03655629754732726,-0.09914583480676123,-0.140771166111166,0.34582559396235557,0.08625414783437027,0.38858045920167644,0.2294950941411338,0.19069963507981835,0.11203666307013958,-0.43371147824608774
832,-0.0456970777161835,-0.2573921264576547,-0.5,0.3714690480549438,0.6295641816841094,-0.027159062744719333,-0.16484965882701097,0.6487327204333078,0.025003138917985286,0.03624309327752533,-0.5,0.08470079597443145,0.01602377433779577,-0.1910722237039801,0.14629214823105322,0.13414582126635854,-0.11631980827315622,0.04244057275418317,0.08785926885772863,-0.25274103058235126,-0.16156552990761963,-0.05180444527252144,0.007309456275526424,0.10977437257688479,0.0712835810036958,-0.5,0.09604368569646647,0.4710109764915235,-0.07438876779497892,-0.33133151197732125,-0.5,0.1984226311023362,0.19389912514297955,-0.2869110985540609,0.3512759477953341,-0.39194789978760236,-0.0023599553983448996,0.2635841847218402,0.12052097151617212,0.0751206325511298,0.7420476922582706,-0.26353242861798215,-0.049968112879806216,-0.2758099835132125,-0.2527153619833734,-0.0892942853752497,0.3057324690223265,0.23937185712914877,0.04184210677714155,-0.128001492734911,-0.5,0.10987406706160316,-0.1081982608736711,-0.07637201151342568,0.1683918655485053,0.0022557919725826087,0.06556478359245778,-0.1301810215871867,-0.07491676323202773,0.001299133027996686,-0.5,-0.059587584056157786,0.05835179101769347,0.34304667439945086,0.13867702702175744,-0.5,0.09386350214178678,0.1363530239149393,0.2032995518852772,0.09064318936020381,-0.25365267362123434,0.19527677042948194,0.24759631496786066,0.11013157475037949,0.6086507894701084,-0.3431114748469966,0.12770749230884496,-0.2727960805680094,-0.07300025103592778,-0.29758060454848184,0.08261398835824495,0.05663768400135769,0.052554311816117395,-0.5,0.05995926114742715,0.30210193973094,-0.26909321389029384,-0.5,0.23137163952472353,0.1217648306876462,0.11069569973269483,-0.12314496262878669,0.21152659767448556,-0.1463177850800372,0.34641700627236344,-0.30332192424920656,0.7659067498647161,-0.36071836812642344,-0.1156047218212197,0.27638238356111117
