Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
751,0.7217566254129376,0.22105520311917584,-0.3355090875968818,0.24153550906503463,0.3988791568679599,0.5275219210211789,0.8831638813888684,-0.04012772255523594,0.050495731134857835,-0.03959676298034988
752,0.6851453271348553,0.234644304076283,-0.301726061343163,0.31432511016098996,0.3873114514182724,0.5310019300446582,0.9082814292067232,-0.004540738735319232,0.07767257495220761,-0.08902707587557807
753,0.6717416929234221,0.21387828944595744,-0.3464065762467371,0.3278723111837411,0.4598994859808296,0.55735595319942,0.8725675469761531,0.011315157852168203,0.0033023185057240168,-0.16761316218073724
754,0.665931848197883,0.19267589061130974,-0.38079596658171805,0.3252168471414556,0.42464357102328115,0.5679509536754397,0.8696068281146543,0.0012580759973180537,0.009245703404459595,-0.10610644232571086
755,0.6982055415432926,0.16787224049940722,-0.3641174028354973,0.28117210434701856,0.41963466686752965,0.5628647954687793,0.8756846038437006,-0.0018093052325694734,0.0072157602538551,-0.09890240587018763
756,0.6616913556332789,0.1814252960323985,-0.3304239868888237,0.35376862923793195,0.40809764504071744,0.5663355736828347,0.9007355267489359,0.03368328323854208,0.03432051682535838,-0.1482016036461659
757,0.6560124728013447,0.1607008284388642,-0.36403819305091406,0.35117302300868725,0.3736364469132626,0.5766917482709635,0.8978415465640887,0.023852901845764808,0.04012992965125352,-0.08808132988086653
758,0.6882221521465174,0.13594637569793333,-0.3473927107860154,0.3072156417735704,0.36863747778379957,0.5716156783219178,0.9039072671889115,0.020791604683810725,0.03810401283813488,-0.08089158243733938
759,0.6236473291694935,0.27503172267224496,-0.37487253328947123,0.3222161712123054,0.4212632057253359,0.6192517867466532,0.8036989086064814,0.04494737969272998,0.04292340931340969,-0.06799044719395692
760,0.6800259375771743,0.23170246184753113,-0.34573690867449464,0.2452748283096412,0.4125131986243083,0.6103668252777606,0.8143161173080181,0.03958900055260294,0.03937732090162081,-0.055405784325231654
761,0.7110890107697458,0.20624654025891748,-0.3544216787890889,0.28127267795920974,0.39584959769083455,0.5683198913918484,0.8281903462756298,-0.0010569363238692592,0.11386375023516442,-0.1348894667787422
762,0.6718527227197784,0.19286992789438787,-0.3722563927758279,0.288061747381048,0.3858340016694234,0.5404446936234445,0.8534118780134871,-0.022491195574494187,0.0692510162157065,-0.10841559212865692
763,0.7039565533418181,0.16819682421584295,-0.3556656115535814,0.24424882063199246,0.3808514603501743,0.5353853048563777,0.8594576652271094,-0.025542432580547586,0.06723175705060554,-0.10124947191775108
764,0.6395936601224156,0.3068257034444599,-0.383055247327068,0.25920011945078014,0.43330447457368354,0.5828650751225698,0.7595781830111477,-0.0014659350253910658,0.07203533662573569,-0.08839067723898997
765,0.6786827481034813,0.27678414448499766,-0.3628545892029316,0.2058542315857324,0.4272378154796216,0.5767048478595179,0.7669394325483243,-0.00518107024351747,0.06957672039110425,-0.07966532895563941
766,0.6424080020605485,0.2902483265641659,-0.3293821160716245,0.27797470855616746,0.4157764470708954,0.5801528666267027,0.7918260853349414,0.03007877743236383,0.09650373893698823,-0.12864124981694763
767,0.6780402371916786,0.2628635000604679,-0.31096790798287444,0.22934647705056088,0.4102462944256166,0.5745374205358503,0.7985363410076922,0.02669219108631387,0.09426255101743286,-0.12068752979708049
768,0.6389577170280627,0.24953931093758686,-0.3287327273284605,0.23610893995819576,0.40026994974798197,0.5467714662880624,0.8236590290011836,0.0053419331748646055,0.0498246552957721,-0.09431740685111398
769,0.6333233751413232,0.228977390697571,-0.36208328858736527,0.23353369173918392,0.36607903970051814,0.5570464147233707,0.8207877470505881,-0.004411345996962433,0.05558850339600741,-0.034668671925075355
770,0.5971430947432453,0.2424065097430505,-0.32869798350281704,0.3054663546486689,0.3546475186560263,0.5604854542597725,0.8456095907355512,0.030756679003048265,0.082445399378719,-0.08351705110928812
771,0.6358921505607884,0.21262627937466522,-0.3086730489332915,0.2525845174586988,0.34863363283766996,0.5543788142128016,0.8529068054810344,0.027073861383802914,0.08000817040689447,-0.07486760377956718
772,0.6226547016010441,0.19211773263054716,-0.35279959149640083,0.26596375321351345,0.42032168306738904,0.5804060864355471,0.8176357225997791,0.04273316829094101,0.00655999521022492,-0.15247933877627823
773,0.6170349754117819,0.17160915079487737,-0.3860636401290124,0.26339518528647793,0.3862194655429865,0.5906543812632216,0.8147718888639363,0.03300518949680702,0.01230889166893206,-0.09298533494077384
774,0.6489095644534726,0.14711222862395298,-0.3695913275391042,0.2198951104424151,0.38127250270842433,0.5856311197200433,0.8207745053471988,0.02997574024566431,0.010304051286673294,-0.08587038534378816
775,0.6128463347678577,0.16049790168353273,-0.33631403084207934,0.2915950562654023,0.36987796500590964,0.5890590332501374,0.8455160452187032,0.0650299893894109,0.03707405963958401,-0.13456072988804615
776,0.6328194097729128,0.1982504947127061,-0.33109791564953595,0.2986042166604342,0.41113182965520745,0.5801790703082647,0.8703057079734172,0.0804988816046133,0.0415034366986265,-0.054337539341738544
777,0.6646323258983132,0.1738009706942235,-0.3146574747036554,0.2551883084379699,0.4061944385087505,0.5751655280806282,0.876296710224935,0.07747529391829977,0.03950247540490779,-0.04723635618705369
778,0.6953537049421721,0.14862506452465724,-0.3232467122509253,0.2907901813432143,0.3897141373698641,0.5335811109325497,0.8900183225204377,0.03727646279706095,0.1131695531918743,-0.12584571725439198
779,0.631614296487019,0.2859110427467987,-0.3503710240194003,0.3055966466010327,0.4416590380892797,0.5806009436184015,0.79110637504861,0.06111973079010073,0.11792660038585831,-0.11311148600290703
780,0.6830343337897744,0.24639264612734485,-0.3237979150538893,0.23542239374309779,0.43367860536414493,0.572497425935589,0.8007897865925137,0.056232627985518174,0.11469239500968922,-0.1016336604157062
781,0.6442788697539279,0.2331799584552903,-0.34141407220979647,0.2421282660080746,0.42378574621011267,0.5449638268543076,0.8257022391912578,0.03506103646124572,0.07062637106190858,-0.07548421183422303
782,0.6759897884506274,0.2088088236222887,-0.32502634201500136,0.1988515563106983,0.418864185149758,0.5399663588656338,0.8316740333066027,0.03204714289314002,0.06863182517839887,-0.06840579623783609
783,0.6401114996234759,0.2221258517521622,-0.2919196992464278,0.2701838076801415,0.4075280813590939,0.5433766932361096,0.8562886926501169,0.06692162547171895,0.09526455053228203,-0.1168464450616221
784,0.6345313875058054,0.20176183717861923,-0.3249492659203841,0.26763334587257215,0.37366625413858745,0.5535527466998235,0.8534450463950902,0.05726222027626499,0.10097292238387859,-0.05777182104069376
785,0.6214041465709904,0.18142403378827826,-0.36870843414138055,0.28090119316031237,0.4447574674361396,0.5793633295683975,0.8184676119647776,0.0727911560453352,0.028136237992401364,-0.1347374016271906
786,0.5969709845445696,0.22921945891785478,-0.35554771655483686,0.28818262273682965,0.3323442822389824,0.6296648042472022,0.8342088393201481,0.035535889180656775,0.05381108637226031,-0.09053543744161574
787,0.6331686948202435,0.20140004169402673,-0.3368412793386598,0.2387826726977564,0.3267263673790985,0.6239602423549352,0.8410255851634568,0.03209555851021923,0.05153433133046026,-0.08245549376608
788,0.6265018699352078,0.20167141512608852,-0.3287823459472692,0.2596514681078309,0.3846734428456795,0.5725426809119292,0.8563496569575274,0.052811762548810606,0.012658723964992236,-0.1344775393813467
789,0.6209394893911828,0.1813721100093652,-0.3617069566308071,0.25710911074340126,0.35091921623793276,0.5826863985663248,0.8535150467795418,0.04318305144175171,0.018348956680000205,-0.07559063310234074
790,0.6514263506616201,0.1563883891401504,-0.370230626520385,0.29243920965206,0.3345647207643093,0.5414194243593551,0.8671319124112081,0.003291086114370706,0.09145368213791258,-0.15359991393560873
791,0.6712088991336187,0.1937808538134284,-0.3650642687309159,0.29938150848324335,0.3754250578368656,0.5326241688825349,0.8916851023894918,0.01861241795625838,0.09584080662170333,-0.07414198594209576
792,0.6581398724144027,0.1735332406829643,-0.40862938203466787,0.31259051802081356,0.4462010092116226,0.5583202918395929,0.8568627792974368,0.034072488925834615,0.023327124639471397,-0.15076625406817384
793,0.6338149248611169,0.2211169798775372,-0.3955269532655178,0.3198396981461775,0.334285702004894,0.6083989812900922,0.8725342887578039,-0.0030177743641569416,0.04888825911741124,-0.1067600603792993
794,0.6726431087028749,0.19127593639409662,-0.3754611265123225,0.2668498728980364,0.3282595354511076,0.6022798710976863,0.8798464048776019,-0.006708112530048048,0.04644605316978611,-0.09809295033075047
795,0.6660057366435915,0.1915461109474499,-0.3674377960301156,0.28762647374691086,0.38595061122578067,0.5510894631353708,0.8951027776959007,0.013916571068405848,0.00774219120178915,-0.14988517196365572
796,0.6604678987114363,0.1713363714335764,-0.40021713511014245,0.28509533389799196,0.3523453166941552,0.5611884241746197,0.8922806745258139,0.004330344239011236,0.013407317189224666,-0.09125808941903449
797,0.5974532828350203,0.3070612454567341,-0.42703301132281873,0.299733432106346,0.40369954235935906,0.6076735856639519,0.7944934730661252,0.027902486030646816,0.01811027112149716,-0.07866866146162926
798,0.6650717150784522,0.2550937214262058,-0.39208881325656314,0.2074528113403737,0.39320510521376656,0.5970172892061635,0.8072273632325492,0.021475842893212856,0.01385722292158632,-0.06357507902798763
799,0.6295549295666547,0.2682765695275165,-0.35931574718610737,0.27806633151597565,0.38198322200712376,0.6003932616485291,0.8315940096063853,0.05599893633129659,0.040221601628316825,-0.11152764841097143
800,0.6644426294270607,0.24146394875662291,-0.34128630382946223,0.23045418652236105,0.3765686218575486,0.5948951502592498,0.8381640545400243,0.052683112680112894,0.03802724331258196,-0.10374012130789616
801,0.6261746749113312,0.22841746502991397,-0.3586808652817691,0.23707570483490317,0.36680020613720365,0.567707899544815,0.8627631304804445,0.03177784108467843,-0.0054844689601178595,-0.07791960970204796
802,0.6564323084089727,0.20362159435098928,-0.36714044651861555,0.27214016013356074,0.35056867853945833,0.5267512077412574,0.8762776122112719,-0.007814180398588125,0.06707058910996774,-0.15534234626812557
803,0.6760662999716854,0.2407332605725256,-0.36201288545680543,0.27903032582026277,0.3911221751967633,0.5180220001738796,0.9006464201812695,0.00739209600907198,0.07142476851315441,-0.07648110702872747
804,0.7073398057364559,0.21669829542428465,-0.34585120374646855,0.23635056484752057,0.38626850098868387,0.5130934660797439,0.9065358407773274,0.004419775377870325,0.0694577349250505,-0.0695003294272861
805,0.6943768671580881,0.19661504278368502,-0.3890626761880868,0.2494523499303251,0.45646992686437954,0.5385810001364892,0.8719961887361637,0.019754348846999142,-0.0024673154878363107,-0.14550259820146216
806,0.6702491316632324,0.24381300161290226,-0.3760664740384325,0.2566427580591073,0.3454619617210092,0.5882536816641192,0.8875406430144953,-0.01703520887496964,0.02288658467088613,-0.10185318028865238
807,0.7014643818559706,0.21982280824861222,-0.3599348979395394,0.21404249996999994,0.34061732882635265,0.5833343283306919,0.8934190929324226,-0.02000199273520815,0.020923215228009297,-0.09488540632023704
808,0.6661462006159226,0.2329319399392451,-0.32734509369377096,0.2842611604602996,0.3294581966234901,0.5866914228667747,0.917649484856755,0.014328053000725555,0.04714016848061369,-0.14256983248632815
809,0.660653092768937,0.21288543802473597,-0.3598596683211684,0.28175046507046486,0.29612433793108006,0.5967088128320872,0.9148501763073672,0.0048192558014119365,0.05275953625500293,-0.08441629113731458
810,0.6477302748023613,0.19286434354201443,-0.40293740019923174,0.29481169980815175,0.3661084886775457,0.6221174623478584,0.8804174253336277,0.020106368390784665,-0.018942904368575486,-0.16018333103168236
811,0.6672670677900383,0.2297922875152033,-0.39783522325898574,0.30166775555422515,0.40646122421731545,0.6134314689447543,0.9046655948994354,0.035237365739996404,-0.014610280441364658,-0.08171249636463723
812,0.698385944643187,0.2058761609944477,-0.38175345146574113,0.2591990206505502,0.4016315485454349,0.6085273035244924,0.9105258958085705,0.03227974146895503,-0.016567588216662675,-0.0747662345623168
813,0.7284379322803556,0.18124881533127954,-0.39015553719941715,0.2940251605474936,0.3855103384469048,0.5678489736797022,0.9239485264293432,-0.0070431930308094,0.05549434975037002,-0.15166276787186578
814,0.6660856213255153,0.31554717503239377,-0.4166895694851726,0.3085094073937301,0.4363248138346734,0.6138455604025865,0.8271891015242379,0.016281197579555824,0.060147874046486416,-0.13920565905947233
815,0.7232195581461449,0.2716374135047127,-0.38716360240303954,0.2305372482991413,0.4274575791332567,0.60484156329172,0.8379485535273561,0.010851029934423077,0.05655427716636351,-0.12645239406131184
816,0.685305398170056,0.2587115470088548,-0.40439734781646614,0.23709754941173758,0.4177794742797071,0.5779056638964852,0.8623202063180924,-0.009860968437141288,0.013444838974087,-0.10087059801088018
817,0.6501825263420105,0.2717481852495855,-0.3719877650679842,0.3069279009684952,0.406682052036771,0.5812441937121646,0.8864166042644459,0.024279232272483353,0.03951681257189371,-0.14829132947613496
818,0.6911766137713137,0.2402425564896282,-0.35080263161919567,0.2509822111587747,0.4003197354376674,0.5747837489167207,0.8941366029316471,0.020383040628991204,0.03693837613136057,-0.1391407529635273
819,0.6857171856277648,0.2203189650036474,-0.3831178507521576,0.24848690950933347,0.36719025548793577,0.5847397196030676,0.8913544576866032,0.01093254439128878,0.04252329006915758,-0.0813437664248307
820,0.6506587004200002,0.2333317047123829,-0.3507676806709571,0.31818924931489445,0.35611317684092064,0.5880721292856157,0.9154066825473302,0.04501015989574668,0.06854746899139695,-0.12867756705352854
821,0.6817205608447029,0.20945939764317467,-0.33471537411821783,0.2757983262036005,0.3512923501663437,0.5831769493437851,0.9212562461336166,0.042057954624028955,0.06659374742196503,-0.12174403228634141
822,0.6762711164244922,0.18957224067378933,-0.366971498012823,0.27330758774295083,0.318223454503731,0.5931147134241869,0.9184791886317726,0.03262474062493548,0.07216844815900984,-0.06405273980720702
823,0.6634508934449483,0.1697100947991909,-0.409707233326761,0.28626512859498543,0.38765199709593556,0.6183216422259228,0.8843198012269353,0.04779048795775844,0.001035257290782507,-0.13921826086137284
824,0.6943420681401707,0.14596896667711515,-0.39374313461528865,0.24410714470676662,0.3828576609890966,0.6134533614249641,0.8901372213094453,0.044854505130655725,-0.000907728527901697,-0.132322826047744
825,0.6324073420481064,0.2793679056310584,-0.42009946362010286,0.2584943878952545,0.433331822515087,0.6591419005701291,0.794025812020001,0.06802268801907431,0.0037146302624802554,-0.11994914477788024
826,0.6622216162842273,0.25493536405762474,-0.4284350882464551,0.29304505050063834,0.4173381323572608,0.6187853392636831,0.8073422686593921,0.029010800782205567,0.07520655307553865,-0.19623742093377644
827,0.7086774299154993,0.2192321758714571,-0.4044274160925667,0.22964560189099503,0.4101281512910686,0.6114641561806385,0.8160908185554145,0.024595511548753606,0.07228458626878727,-0.18586769437695277
828,0.6710393475927195,0.20640043101488686,-0.42153567139901305,0.23615813318520923,0.40052051901235997,0.5847243945845663,0.8402850054939738,0.004034330705768831,0.029489055928856853,-0.16047217601869446
829,0.6903626173059945,0.24292477878274846,-0.4164892576297003,0.2429392571104199,0.44043222780690255,0.576133332921489,0.8642681597848992,0.01899995699837928,0.03377432735311214,-0.08285897185291632
830,0.655516224094311,0.2558587958107134,-0.3843347951526769,0.3122199212989859,0.429422161744917,0.5794455826508291,0.8881748768077755,0.052871414437216366,0.05964106878136731,-0.1299064189726717
831,0.6962133984311226,0.22458135687647532,-0.3633031019651937,0.2566794364545333,0.42310592630569066,0.5730319297408344,0.8958389608584539,0.049003442236633006,0.05708130751048326,-0.12082211850475279
832,0.6907968417247937,0.20481422005554867,-0.3953645582768713,0.2542037297452938,0.39023660335087634,0.5829097188372748,0.893078663060079,0.03962715823242802,0.06262236460449239,-0.0634789963296381
833,0.6560133292739005,0.21772489748489715,-0.36326811893730926,0.323359376092106,0.37924640509346164,0.5862159915697521,0.9169422401073123,0.07343749419450596,0.08844242916807775,-0.11044154573128082
834,0.6868315954891092,0.19403980250439884,-0.34734169824175326,0.2813008922894637,0.3744633844435994,0.5813592007479536,0.9227459300788763,0.07050844079133686,0.08650402912977018,-0.10356238532858829
835,0.6493517995848569,0.1812620213678552,-0.3643780050244548,0.2877860352261822,0.3648961569254437,0.5547318928379916,0.9468383687092501,0.05003372970120559,0.04388847478246331,-0.07827366746067119
836,0.5878263792604859,0.3137793716144094,-0.39056015391808463,0.30207819796481866,0.4150367516992157,0.6001184917991992,0.8513621273884961,0.07304880186351709,0.048480285958725874,-0.06598175968737256
837,0.6534718857570743,0.2633281215162672,-0.3566355344752954,0.21249007991746072,0.4048485142769269,0.5897731176883216,0.8637244765573949,0.06680967105505833,0.04435133037702248,-0.05132856778642223
838,0.6830716660261851,0.23907135590587456,-0.36491118980038434,0.246792173376859,0.38896988813246264,0.5497068951256916,0.8769451301063441,0.028078448522207297,0.11532891613086216,-0.12706800029583418
839,0.6456814277072792,0.2263241071454302,-0.38190678850392296,0.2532618201314872,0.3794255214056831,0.5231432128930622,0.9009800001033573,0.007652661542831115,0.07281519121067634,-0.10183970955816463
840,0.6762766322273193,0.20281044417865013,-0.36609564276814277,0.2115077543849329,0.3746771201171676,0.5183215753789229,0.906741683139351,0.00474480854116376,0.07089082125425074,-0.09501034031406763
841,0.6149345965741223,0.3349328088961059,-0.3921997522962522,0.22575731743793748,0.4246682642015078,0.5635728935654144,0.81155002141232,0.027691281229984748,0.07546894592860542,-0.08275507020132011
842,0.652189682554861,0.30630075530170314,-0.3729468790737624,0.17491433946685067,0.4188862437492888,0.5577016950238405,0.8185658920452197,0.02415045464307608,0.07312568431914546,-0.07443910231111063
843,0.6176133399779828,0.3191345370058064,-0.34104160545685985,0.24365809622771817,0.40796150288326327,0.560988275664945,0.842287338125737,0.05775941694999023,0.09879196511721113,-0.1211219437489098
844,0.6515772543556511,0.29303188306910966,-0.32348956067052326,0.19730666513966605,0.40269027501197013,0.5556357478338886,0.8486834159547828,0.054531392430435685,0.09665571084284648,-0.1135406212541358
845,0.6462025747194978,0.27341757207844797,-0.35530313997680923,0.19485009888241814,0.3700750749286837,0.5654371686968553,0.8459444588698676,0.04522759936918942,0.10215392831579115,-0.056640836439195694
846,0.6335580318511378,0.2538276043087989,-0.39745325219016164,0.20763007790723745,0.4385522133135357,0.5902986779172346,0.8122531697958341,0.060185525029809894,0.03199550106131195,-0.13077633741359668
847,0.628189709023402,0.23423649180170217,-0.4292292045414642,0.20517641711080192,0.40597558828819846,0.6000885063209551,0.8095174521645478,0.050892735867223406,0.03748721561362163,-0.07394384982482496
848,0.6576142374248786,0.2101233435910786,-0.43745586206864945,0.23927541764559507,0.3901909749661938,0.5602595044494691,0.8226598299896662,0.012390829870607654,0.10804456329979877,-0.1492348507283212
849,0.6767082787444024,0.2462144097406704,-0.4324693129775049,0.24597609834518874,0.42962921850177216,0.5517703569704232,0.8463584765333643,0.02717892169170076,0.11227899933749966,-0.07254235772523879
850,0.7071227657678524,0.22283963554334563,-0.4167515593507306,0.20446866243336018,0.42490886471962663,0.5469771995489876,0.8520861268851271,0.024288244581587563,0.11036599610754293,-0.06575332769548745
851,0.6727095200558981,0.23561288020376353,-0.38499678314661495,0.2728881543826487,0.41403565593746433,0.5502482773647805,0.8756956787281729,0.05773867316350138,0.13591120886831948,-0.1122159658232543
852,0.6356059701886034,0.22296337056384216,-0.4018620686428676,0.2793081953285432,0.40456447033606757,0.5238882713126399,0.899546262131307,0.03746950024986375,0.0937234565687315,-0.08718111219466895
853,0.6659668633606809,0.1996297854279417,-0.3861720115197737,0.2378739003297735,0.39985243436440593,0.5191035599901391,0.9052638196992779,0.03458391684786688,0.09181382427219549,-0.08040404522272285
854,0.6533817546303873,0.18013189792258205,-0.4281240022498204,0.25059380861532177,0.4680077042768642,0.5438482107058712,0.8717308924377122,0.0494715345955675,0.021985168184248297,-0.154191081278589
855,0.6299564327013193,0.22595581621798289,-0.41550614926996626,0.257574887517402,0.36023143489888465,0.5920748068616891,0.8868228120983548,0.013753005044839686,0.046600958319304775,-0.11181239775721151
856,0.6602640143429394,0.20266320316836461,-0.39984364275131123,0.21621334814104715,0.35552767292126514,0.5872984971458852,0.8925303300491545,0.010872488518397196,0.044694679198835165,-0.10504723082424773
857,0.6259715878888291,0.21539160306310567,-0.36820035235490167,0.2843926304830068,0.34469263819064216,0.5905580907443113,0.9160569926304439,0.044205478135394424,0.0701502069100509,-0.15134674625492694
858,0.6562437841340965,0.19212618513431884,-0.3525561324817334,0.24307938247090197,0.3399943680560834,0.5857873575741519,0.9217578468102021,0.04132832473505662,0.0682461534518936,-0.14458947794337568
859,0.5955486070045276,0.32285530496074144,-0.37838497129914384,0.25717868231172814,0.38945835001884516,0.6305614956253146,0.8275699916427477,0.06403282434150583,0.0727760012972141,-0.13246344100405288
860,0.6538684444713817,0.27803413040135,-0.34824614843651325,0.17758809397869763,0.38040706254690704,0.6213706070347675,0.8385527722276784,0.058489945413415505,0.06910781391800153,-0.11944546284162592
861,0.6169595517026729,0.26545098413781304,-0.3650229532468675,0.18397445333488438,0.37098556581668113,0.5951488940116005,0.8622782278362634,0.038327111068572964,0.02714139207029409,-0.0945419500682497
862,0.6461438758540959,0.24153468124628297,-0.3731824532626459,0.21779509002508907,0.35532980863652064,0.5556450322883061,0.8753133191497229,0.00013951160320778422,0.09712275177272227,-0.16921832027449055
863,0.6650822264107413,0.27733146471742565,-0.3682365639574073,0.22444113409368005,0.3944464769686158,0.5472251044063629,0.8988187294739202,0.014807022911322278,0.101322660673604,-0.09315116962522893
864,0.6525702450207655,0.2579468721136548,-0.4099447874249796,0.23708713176932078,0.4622057222042793,0.5718259732499861,0.8654806494589108,0.02960813430354444,0.03189975268105373,-0.16650945692632962
865,0.647258136546583,0.23856090779907863,-0.4413879981217115,0.23465916446411833,0.42997022307161137,0.5815132875365843,0.862773578874958,0.02041265451527189,0.03733396078426118,-0.1102720903191286
866,0.6773900205823005,0.2154033255281093,-0.42581628950736644,0.19353740414802653,0.4252937295091355,0.576764666806066,0.8684480094863763,0.017548836776065,0.03543873265036019,-0.10354614207565674
867,0.6432961622505862,0.22805802242981238,-0.3943562275788769,0.2613218986758586,0.4145214343605434,0.5800053859343091,0.891838442418788,0.05068881382887551,0.06074686174138848,-0.14957756309606676
868,0.6733932720288605,0.2049271655944878,-0.3788024897825379,0.22024759568696384,0.4098503377918592,0.5752622454372732,0.8975063243487269,0.04782830113143817,0.058853820830528814,-0.14285937705742385
869,0.6680934175697858,0.18558592098033677,-0.41017316702465567,0.21782522923652253,0.3776891997712245,0.584927212948349,0.8948054984572527,0.03865403355086002,0.06427549325820937,-0.08675173926569796
870,0.634058460275434,0.19821875544664852,-0.37876745594918615,0.28549261830195927,0.3669355149938275,0.588162333363868,0.9181555217431329,0.07173675750525071,0.08953989966339027,-0.1327036357446792
871,0.6641036336737198,0.1751278138383643,-0.36324055810001754,0.2444891942321205,0.3622724789946844,0.5834273777573087,0.9238136230239726,0.06888118098525733,0.08765012543470721,-0.12599704278807994
872,0.6038631084673759,0.30487767553322725,-0.38887591974513247,0.2584828798529721,0.41136593902154794,0.6278661242841622,0.83033130479572,0.0914156070389118,0.09214604135772035,-0.1139618388650904
873,0.6588775430122761,0.2625968379807457,-0.3604452798521648,0.18340326025138814,0.4028276528431095,0.6191961491824398,0.8406916125375596,0.08618688276215018,0.08868575643174104,-0.10168168277016273
874,0.6222444894680353,0.25010773207026005,-0.37709670293251324,0.1897418910446233,0.393476567825521,0.5931704045680207,0.8642397555587356,0.06617473569540107,0.047032971336257834,-0.07696428681402578
875,0.651210954578829,0.2263699627906894,-0.3851952928228342,0.22331005892915784,0.37793767983245896,0.5539614365476448,0.8771775407816605,0.028272204122658455,0.11649192483843959,-0.15108320287857063
876,0.6146197913325032,0.21389513830958692,-0.40182767481853215,0.22964144142866338,0.3685972878829965,0.5279654526572134,0.9006987562434042,0.008282941165243307,0.07488677015887377,-0.12639407153540222
877,0.6445618935062686,0.19088341114268223,-0.3863540426421258,0.18877868132079897,0.3639502486239635,0.5232467405139867,0.9063374471710486,0.005437160819987413,0.07300347887975588,-0.11971048582656398
878,0.5845277898956143,0.3201886689201685,-0.4119015615561434,0.2027244158504949,0.41287548384996486,0.567533212190362,0.8131754576456309,0.027894369881127076,0.07748398899188447,-0.10771652201543808
879,0.6272627015835228,0.28734514569134345,-0.38981679607400266,0.14440297821730774,0.406242989872337,0.5607984229777949,0.8212232880026933,0.02383272547713957,0.07479605859779784,-0.09817736396406967
880,0.5934218985103754,0.29990591548261536,-0.3585902405450642,0.21168435506855782,0.3955506500607931,0.5640150884771128,0.8444401098408101,0.056726727275978925,0.09991634285505391,-0.1438671254094563
881,0.6266633015156925,0.2743585410142419,-0.34141157886837536,0.1663189539096085,0.39039155655778607,0.5587764245012575,0.8507001244670537,0.053567372238972004,0.09782553293054538,-0.13644707972332767
882,0.6214026945963903,0.25516052604405653,-0.37254994371167977,0.1639145260505646,0.3584685846138502,0.5683698190663743,0.8480192992703933,0.04446104377531347,0.10320705570772482,-0.08075494140668638
883,0.6151051373876234,0.255416868417348,-0.36493738526757824,0.1836274231551498,0.4132060389679665,0.5198002165484757,0.8624945885510559,0.06402980136700458,0.06648472301842326,-0.12989554642161322
884,0.6098504914979064,0.23624060757876186,-0.39604046583343844,0.18122571986112723,0.3813192403749623,0.5293827404080441,0.8598168011176337,0.05493379169245481,0.07186014775083709,-0.07426651536412682
885,0.5761055277649606,0.2487658044586399,-0.36490234592679277,0.24831655150719,0.37065718196042113,0.532590296102892,0.8829678714166475,0.08773463555345873,0.09690928974046767,-0.11982688045383513
886,0.6126019231660146,0.22071683552951835,-0.3460415526891222,0.19850897816380217,0.36499291091967606,0.5268386630624488,0.889840865585372,0.08426591702119725,0.09461374807211194,-0.11168026518577566
887,0.5988057529708368,0.18647080726831933,-0.3759460059814703,0.19378608976716985,0.3843807192445703,0.6020197712491107,0.8761492707084824,0.04241053180860534,0.10429867096565955,-0.13070896305836516
888,0.617475308308386,0.22175952092486634,-0.3710703145213635,0.2003378054059329,0.42294219807358874,0.5937193488305936,0.8993210647602836,0.056869864642894064,0.10843896984771627,-0.05572144637002484
889,0.6558956880905665,0.21611035792626984,-0.3739904075838294,0.19942195855324998,0.3428090073364822,0.5706629084891015,0.8836282428504377,0.00334446956882236,0.08728764321887975,-0.0648750165378185
890,0.6435680292485172,0.1970113330026193,-0.4150841987101589,0.21188165939547998,0.40957004482725423,0.5949013651227694,0.8507812888737284,0.017927535674776472,0.01888745152415766,-0.13715261277925272
891,0.6099370049418212,0.20949423871995665,-0.3840512162558673,0.27874595973083,0.39894398671272846,0.5980980905479975,0.8738541898883471,0.050617627917861605,0.04385201541529221,-0.18255914389541944
892,0.6492721246540796,0.1792635943369075,-0.3637234125996601,0.22506430600831817,0.3928391432885488,0.5918990900247764,0.8812617720738641,0.04687910916237118,0.041377924334871634,-0.17377887715133497
893,0.667889281473091,0.21445326566045428,-0.3588614053974126,0.2315976334108782,0.43129239434637856,0.5836219638139143,0.9043685314926372,0.061297860011397635,0.045506602933327533,-0.09900182261446297
894,0.7062019504187717,0.20881993998766124,-0.3617733120320452,0.23068435411820296,0.3513838555532306,0.5606301617839113,0.8887197041238275,0.007922522409690803,0.024414573664308624,-0.10812973091464048
895,0.672646247649651,0.22127488843425172,-0.3308098324252639,0.2973989021931335,0.3407815960309883,0.563819727680722,0.911740930043305,0.04053940046849267,0.049323225808003454,-0.1534345675445365
896,0.6674269473128167,0.2022276173612536,-0.3617036970701984,0.2950133540373579,0.30910928506466406,0.5733377943702095,0.9090811548374094,0.03150457540994197,0.05466249256457378,-0.09817972704152755
897,0.6970329883142158,0.17947416691670476,-0.346403736299353,0.2546092252903872,0.3045144027801935,0.5686720436364959,0.9146565587896517,0.028690735249566002,0.05280033878179781,-0.09157115589365393
898,0.6376719340382395,0.3073297683741447,-0.37166483900035824,0.2683986125644019,0.35289113149010887,0.6124620145157522,0.8225390191901297,0.050896173921738924,0.05723061737269734,-0.07971165780913543
